,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,xPosition2,yPosition2,xVelocity2,yVelocity2,KineticEnergy,Potential,Energy
146,2.92,0.0,2.0,0.0,0.0,-0.59719142,0.09093177,3.44782675,-1.07905095,-2.37569867,-0.82432078,6.19834593,-6.42577309,46.38095623,12.41900964,58.79996587
147,2.94,0.0,2.0,0.0,0.0,-0.53004367,0.07119814,3.26083574,-0.89673312,-2.24821026,-0.95289092,6.55426888,-6.42429529,47.83359531,10.9663669,58.79996222
148,2.96,0.0,2.0,0.0,0.0,-0.46699631,0.05495612,3.03800417,-0.73026385,-2.11337836,-1.08098991,6.93273801,-6.37720165,49.2471559,9.55280162,58.79995752
149,2.98,0.0,2.0,0.0,0.0,-0.40874989,0.04186785,2.78114519,-0.58169546,-1.97075228,-1.20761332,7.33355141,-6.27502388,50.61501959,8.18493189,58.79995148
150,3.001,0.0,2.0,0.0,0.0,-0.35347209,0.03111153,2.47806569,-0.4463914,-1.81212825,-1.33765044,7.77718648,-6.0959937,51.99292177,6.8070215,58.79994327
151,3.021,0.0,2.0,0.0,0.0,-0.30702816,0.02330308,2.16244619,-0.33777855,-1.65219764,-1.45718835,8.21861072,-5.84303861,53.23846511,5.56146807,58.79993319
152,3.041,0.0,2.0,0.0,0.0,-0.26710187,0.01747056,1.82773757,-0.24861697,-1.48329456,-1.57073135,8.67337034,-5.49365273,54.40500416,4.39491621,58.79992037
153,3.061,0.0,2.0,0.0,0.0,-0.23397477,0.0132362,1.48473885,-0.17773538,-1.30523056,-1.6761782,9.13285164,-5.03048903,55.47541914,3.32448531,58.79990445
154,3.081,0.0,2.0,0.0,0.0,-0.20766253,0.0102527,1.14948171,-0.12321304,-1.11803919,-1.77107994,9.58322872,-4.43657171,56.42896546,2.37092003,58.79988549
155,3.101,0.0,2.0,0.0,0.0,-0.18779429,0.00821316,0.84472049,-0.08292775,-0.92209869,-1.85268949,10.00367262,-3.69998636,57.24189731,1.55796732,58.79986463
156,3.121,0.0,2.0,0.0,0.0,-0.17347721,0.00685325,0.59967069,-0.05498987,-0.71827724,-1.91813084,10.36609975,-2.82142713,57.8895519,0.91029278,58.79984468
157,3.141,0.0,2.0,0.0,0.0,-0.16319878,0.00594083,0.44595468,-0.03806329,-0.50805453,-1.96474257,10.63843308,-1.82296597,58.34989383,0.44993627,58.7998301
158,3.161,0.0,2.0,0.0,0.0,-0.15485994,0.00526105,0.40881082,-0.031594,-0.29352899,-1.99056914,10.79261526,-0.75293681,58.60779125,0.19203399,58.79982525
159,3.181,0.0,2.0,0.0,0.0,-0.14600881,0.00461346,0.49687659,-0.03459423,-0.07723085,-1.99482926,10.81504169,0.32178381,58.65837732,0.14145443,58.79983175
160,3.201,0.0,2.0,0.0,0.0,-0.1342275,0.00383382,0.69830638,-0.04409143,0.13823379,-1.97811154,10.71187686,1.33489394,58.50791173,0.29193557,58.79984731
161,3.221,0.0,2.0,0.0,0.0,-0.11749892,0.00284101,0.98648435,-0.05481055,0.3505539,-1.94216731,10.50509794,2.23861945,58.17232765,0.62753968,58.79986733
162,3.241,0.0,2.0,0.0,0.0,-0.09439783,0.0016796,1.33048445,-0.05978532,0.55793746,-1.88944786,10.22301804,3.01054741,57.67362833,1.1262593,58.79988764
163,3.261,0.0,2.0,0.0,0.0,-0.06409178,0.00053562,1.70292037,-0.0519145,0.75915167,-1.82263735,9.89220013,3.6486673,57.03551469,1.76439106,58.79990574
164,3.281,0.0,2.0,0.0,0.0,-0.02623288,-0.00027147,2.08284275,-0.02515481,0.95344353,-1.74432764,9.53378904,4.16272721,56.28014895,2.51977182,58.79992077
165,3.301,0.0,2.0,0.0,0.0,0.01917264,-0.00031349,2.45552499,0.02519592,1.14042215,-1.65685543,9.16300906,4.56748174,55.42643114,3.3735016,58.79993274
166,3.321,0.0,2.0,0.0,0.0,0.07187268,0.00091539,2.81089745,0.10232508,1.31995107,-1.5622513,8.79023871,4.878438,54.48953441,4.31040766,58.79994208
167,3.341,0.0,2.0,0.0,0.0,0.13144646,0.00396875,3.14195624,0.20786043,1.49206495,-1.46224638,8.42239341,5.10985378,53.48120564,5.31874361,58.79994925
168,3.361,0.0,2.0,0.0,0.0,0.19735543,0.00942022,3.4437164,0.34209844,1.6569101,-1.35830316,8.0639408,5.27421156,52.41033138,6.38962334,58.79995472
169,3.381,0.0,2.0,0.0,0.0,0.26897599,0.01783821,3.71257377,0.50423347,1.81470343,-1.25165228,7.71758258,5.38224151,51.28352996,7.51642888,58.79995885
170,3.401,0.0,2.0,0.0,0.0,0.34562221,0.02976416,3.94589947,0.69248767,1.96570317,-1.14332668,7.38475791,5.44307743,50.10570158,8.69426035,58.79996192
171,3.421,0.0,2.0,0.0,0.0,0.42656343,0.04569467,4.14184032,0.90423148,2.11018688,-1.03419086,7.06597168,5.46448377,48.88050724,9.91945695,58.79996419
172,3.441,0.0,2.0,0.0,0.0,0.51103932,0.06606755,4.29924954,1.13619248,2.24843414,-0.92496537,6.76097755,5.45309318,47.61076135,11.18920448,58.79996583
173,3.461,0.0,2.0,0.0,0.0,0.5982737,0.09125153,4.41766181,1.38469877,2.38071244,-0.81624747,6.46887907,5.41460579,46.29873939,12.5012276,58.79996699
174,3.481,0.0,2.0,0.0,0.0,0.68748744,0.12153961,4.49725162,1.64588405,2.50726561,-0.70852861,6.18821894,5.35392978,44.9464121,13.8535557,58.7999678
175,3.501,0.0,2.0,0.0,0.0,0.77791051,0.1571459,4.53875701,1.91582822,2.62830418,-0.60220947,5.91709228,5.27527705,43.55562096,15.24434738,58.79996834
176,3.521,0.0,2.0,0.0,0.0,0.86879258,0.19820585,4.5433972,2.19064518,2.74399736,-0.49761281,5.65325913,5.18224768,42.12820712,16.67176157,58.7999687
177,3.541,0.0,2.0,0.0,0.0,0.95941182,0.24477881,4.51277321,2.46658044,2.8544668,-0.3949947,5.39424205,5.07791457,40.66610238,18.13386655,58.79996892
178,3.561,0.0,2.0,0.0,0.0,1.04908147,0.29685211,4.44876843,2.74010821,2.959782,-0.29455398,5.13737638,4.96491744,39.17138743,19.62858163,58.79996906
179,3.581,0.0,2.0,0.0,0.0,1.13715413,0.35434534,4.35342374,3.00797966,3.05995769,-0.19644037,4.87986778,4.84554423,37.64632415,21.15364498,58.79996913
180,3.601,0.0,2.0,0.0,0.0,1.22302383,0.41711409,4.22882522,3.26713252,3.15495314,-0.10076111,4.61890977,4.72179068,36.09337613,22.70659303,58.79996917
181,3.621,0.0,2.0,0.0,0.0,1.30612629,0.48495269,4.07703294,3.51451681,3.24467328,-0.00758614,4.35186213,4.595405,34.5152386,24.28473058,58.79996919
182,3.641,0.0,2.0,0.0,0.0,1.38593772,0.55759507,3.90004251,3.74700537,3.32897205,0.08304781,4.07638176,4.46794201,32.91488741,25.88508181,58.79996922
183,3.661,0.0,2.0,0.0,0.0,1.46197322,0.63471224,3.69977136,3.96136718,3.40765937,0.17113377,3.79049429,4.34081644,31.29563617,27.50433314,58.79996931
184,3.681,0.0,2.0,0.0,0.0,1.53378614,0.71590646,3.47811427,4.15407508,3.48051293,0.25669128,3.49287,4.21528788,29.66120567,29.13876384,58.79996951
185,3.701,0.0,2.0,0.0,0.0,1.60096931,0.80070435,3.23714131,4.32108646,3.54729436,0.33976278,3.18326858,4.09238484,28.01584234,30.78412757,58.7999699
186,3.721,0.0,2.0,0.0,0.0,1.6631595,0.88854966,2.97927448,4.45804001,3.60777099,0.42040908,2.86271635,3.97285567,26.36446209,32.4355085,58.79997059
187,3.741,0.0,2.0,0.0,0.0,1.72004719,0.97879715,2.70746971,4.56054385,3.66174559,0.49870222,2.53366345,3.8570809,24.71273801,34.08723366,58.79997168
188,3.761,0.0,2.0,0.0,0.0,1.77139098,1.07071415,2.42557173,4.62439298,3.70908928,0.5747162,2.20041166,3.74487799,23.06716564,35.73280761,58.79997325
189,3.781,0.0,2.0,0.0,0.0,1.81703474,1.16349372,2.13836028,4.6463555,3.7497732,0.64851582,1.86881,3.63544951,21.43507406,37.36490128,58.79997534
190,3.801,0.0,2.0,0.0,0.0,1.8569263,1.25627941,1.85134579,4.62490452,3.78389689,0.72014381,1.54559934,3.52743147,19.82443658,38.97554133,58.79997791
191,3.821,0.0,2.0,0.0,0.0,1.89113059,1.34820405,1.57062014,4.56056075,3.81170145,0.78960976,1.23800163,3.41891883,18.24360799,40.55637284,58.79998083
192,3.841,0.0,2.0,0.0,0.0,1.91983245,1.43843531,1.3020922,4.45621177,3.83356374,0.85688327,0.9524076,3.3078124,16.70098528,42.09899862,58.7999839
193,3.861,0.0,2.0,0.0,0.0,1.94332959,1.52621858,1.0509047,4.3167156,3.84997619,0.92189174,0.69364376,3.19210945,15.20456934,43.59541759,58.79998693
194,3.881,0.0,2.0,0.0,0.0,1.96201172,1.61091083,0.82113313,4.14820339,3.8615093,0.98452536,0.46478084,3.07008956,13.76166107,45.03832866,58.79998973
195,3.901,0.0,2.0,0.0,0.0,1.976334,1.69199794,0.61526538,3.9573112,3.86877197,1.04464575,0.26666188,2.94061915,12.37860648,46.4213857,58.79999218
196,3.921,0.0,2.0,0.0,0.0,1.9867893,1.769097,0.43447954,3.75041224,3.8723757,1.10209636,0.09858676,2.8030746,11.0606555,47.73933873,58.79999423
197,3.941,0.0,2.0,0.0,0.0,1.99388085,1.84194593,0.27882481,3.53316796,3.87290363,1.15671375,-0.041284,2.65730095,9.81198591,48.98800996,58.79999588
198,3.961,0.0,2.0,0.0,0.0,1.99810269,1.91038595,0.14732515,3.31022567,3.87089325,1.20833575,-0.15569179,2.50359202,8.63575581,50.16424134,58.79999715
199,3.981,0.0,2.0,0.0,0.0,1.9999252,1.97434165,0.03856292,3.08524654,3.86682634,1.25680781,-0.24749732,2.3424307,7.53423493,51.26576317,58.7999981
200,4.001,0.0,2.0,0.0,0.0,1.99978504,2.03380076,-0.0492281,2.86096214,3.86112471,1.30198749,-0.31960989,2.17445503,6.50896648,52.29103232,58.7999988
201,4.021,0.0,2.0,0.0,0.0,1.99808168,2.08879715,-0.11806707,2.63924763,3.85415315,1.34374591,-0.37491284,2.00041783,5.56089952,53.23909976,58.79999928
202,4.041,0.0,2.0,0.0,0.0,1.9951757,2.13939645,-0.169863,2.42139101,3.84622344,1.38196853,-0.41588717,1.82101776,4.69052783,54.10947178,58.79999961
203,4.061,0.0,2.0,0.0,0.0,1.99138858,2.18568407,-0.20646948,2.20818302,3.83759873,1.41655521,-0.44474149,1.63692545,3.89801091,54.9019889,58.79999981
204,4.081,0.0,2.0,0.0,0.0,1.98700527,2.22775674,-0.22973476,1.99995879,3.8285003,1.44741899,-0.46352429,1.44881219,3.18326238,55.61673755,58.79999993
205,4.101,0.0,2.0,0.0,0.0,1.9822767,2.26571602,-0.24130124,1.79680988,3.81911308,1.47448494,-0.47393339,1.25725519,2.54602775,56.25397224,58.79999999
206,4.121,0.0,2.0,0.0,0.0,1.97742175,2.29966278,-0.24263187,1.59865731,3.80958979,1.49768935,-0.47737846,1.06274763,1.98594907,56.81405093,58.8
207,4.141,0.0,2.0,0.0,0.0,1.97263011,2.32969361,-0.23514571,1.40519791,3.80005558,1.5169784,-0.47517123,0.8657707,1.50261063,57.29738935,58.79999998
208,4.161,0.0,2.0,0.0,0.0,1.96806526,2.3558986,-0.22015425,1.21600087,3.79061226,1.53230693,-0.46846067,0.66675989,1.09557508,57.70442487,58.79999995
209,4.181,0.0,2.0,0.0,0.0,1.96386636,2.37835907,-0.19878588,1.03061956,3.78134101,1.5436376,-0.45816527,0.46606786,0.76441358,58.03558632,58.79999991
210,4.201,0.0,2.0,0.0,0.0,1.96014984,2.39714588,-0.17208395,0.84854451,3.77230466,1.55094032,-0.44509731,0.26401478,0.50872805,58.29127182,58.79999986
211,4.221,0.0,2.0,0.0,0.0,1.95701146,2.41231871,-0.14108818,0.66916435,3.76355024,1.55419133,-0.43004086,0.06092267,0.32816676,58.47183307,58.79999982
212,4.241,0.0,2.0,0.0,0.0,1.95452787,2.42392564,-0.10676414,0.49184676,3.75511104,1.55337256,-0.41368684,-0.14291517,0.22243668,58.57756311,58.79999979
213,4.261,0.0,2.0,0.0,0.0,1.95275733,2.43200239,-0.06997417,0.3159984,3.7470077,1.54847137,-0.3965957,-0.34725439,0.19131257,58.6086872,58.79999977
214,4.281,0.0,2.0,0.0,0.0,1.95174031,2.43657187,-0.03155608,0.14101273,3.73924929,1.53948031,-0.37928043,-0.55186168,0.23464267,58.56535709,58.79999976
215,4.301,0.0,2.0,0.0,0.0,1.95150016,2.43764429,0.00761602,-0.03377116,3.73183454,1.52639677,-0.36226546,-0.75648467,0.3523519,58.44764785,58.79999976
216,4.321,0.0,2.0,0.0,0.0,1.95204353,2.43521741,0.04666365,-0.20901352,3.72475284,1.50922277,-0.34603915,-0.96087385,0.5444429,58.25555687,58.79999977
217,4.341,0.0,2.0,0.0,0.0,1.95336012,2.42927649,0.08475119,-0.38531835,3.71798477,1.48796498,-0.33101481,-1.16480312,0.81099505,57.98900474,58.79999979
218,4.361,0.0,2.0,0.0,0.0,1.95542212,2.41979431,0.12103316,-0.56325805,3.71150228,1.46263489,-0.31756828,-1.36805153,1.15216163,57.64783819,58.79999982
219,4.381,0.0,2.0,0.0,0.0,1.95818371,2.40673171,0.15458802,-0.74342399,3.70526922,1.43324892,-0.30610349,-1.5703674,1.5681649,57.23183496,58.79999986
220,4.401,0.0,2.0,0.0,0.0,1.96158045,2.39003823,0.18441711,-0.92640574,3.69924175,1.39982849,-0.29704406,-1.77146975,2.05928875,56.74071114,58.7999999
221,4.421,0.0,2.0,0.0,0.0,1.96552825,2.36965278,0.20949181,-1.11272719,3.69336835,1.36240036,-0.29078456,-1.97107432,2.62586912,56.17413082,58.79999994
222,4.441,0.0,2.0,0.0,0.0,1.96992176,2.34550417,0.22875526,-1.30283446,3.68758949,1.32099727,-0.28769707,-2.16889091,3.26828199,55.53171798,58.79999997
223,4.461,0.0,2.0,0.0,0.0,1.97463275,2.31751203,0.24104675,-1.49713745,3.68183722,1.27565847,-0.28819059,-2.36458858,3.98692853,54.81307146,58.79999999
224,4.481,0.0,2.0,0.0,0.0,1.9795086,2.28558814,0.24506706,-1.6960243,3.67603478,1.22643049,-0.2927541,-2.55776672,4.78221593,54.01778405,58.79999999
225,4.501,0.0,2.0,0.0,0.0,1.98437045,2.24963799,0.23941086,-1.89980177,3.67009587,1.17336792,-0.30192497,-2.74797083,5.65453335,53.14546661,58.79999995
226,4.521,0.0,2.0,0.0,0.0,1.98901081,2.20956226,0.22260988,-2.10864201,3.66392328,1.11653479,-0.3162681,-2.93470527,6.6042234,52.19577648,58.79999987
227,4.541,0.0,2.0,0.0,0.0,1.99319089,2.16525872,0.19308545,-2.32259807,3.65740698,1.05600622,-0.33643336,-3.11739715,7.6315481,51.16845163,58.79999973
228,4.561,0.0,2.0,0.0,0.0,1.99663814,2.11662476,0.14906654,-2.54162831,3.65042205,0.99187031,-0.36324115,-3.29533786,8.73664553,50.06335398,58.7999995
229,4.581,0.0,2.0,0.0,0.0,1.99904372,2.06356068,0.08861248,-2.76554125,3.64282601,0.92423033,-0.39770096,-3.46766666,9.91947435,48.88052481,58.79999917
230,4.601,0.0,2.0,0.0,0.0,2.00005952,2.00597332,0.00968765,-2.99389307,3.63445515,0.8532077,-0.4409794,-3.63339263,11.17974721,47.62025147,58.79999868
231,4.621,0.0,2.0,0.0,0.0,1.99929473,1.94378053,-0.08985191,-3.22595646,3.62511946,0.7789459,-0.49447215,-3.79134954,12.51685125,46.28314676,58.79999801
232,4.641,0.0,2.0,0.0,0.0,1.996313,1.87691723,-0.21235985,-3.46070926,3.61459684,0.70161476,-0.55995599,-3.94009339,13.92974596,44.87025114,58.7999971
233,4.661,0.0,2.0,0.0,0.0,1.99063034,1.80534349,-0.36034548,-3.69670236,3.60262641,0.62141535,-0.6396377,-4.07787516,15.41682969,43.38316617,58.79999586
234,4.681,0.0,2.0,0.0,0.0,1.98171322,1.72905448,-0.536282,-3.93185949,3.58889966,0.53858599,-0.73611856,-4.2026864,16.97578043,41.82421379,58.79999422
235,4.701,0.0,2.0,0.0,0.0,1.96897767,1.64809354,-0.7425818,-4.16334478,3.57304986,0.45340916,-0.85251662,-4.31220182,18.60336832,40.19662374,58.79999206
236,4.721,0.0,2.0,0.0,0.0,1.95179241,1.56256989,-0.98154459,-4.38737909,3.55464121,0.36621781,-0.99263,-4.40370178,20.29521438,38.50477487,58.79998925
237,4.741,0.0,2.0,0.0,0.0,1.92948661,1.47268117,-1.25489685,-4.59889469,3.5331581,0.27740056,-1.16075726,-4.47426586,22.04550542,36.75448023,58.79998565
238,4.761,0.0,2.0,0.0,0.0,1.90136354,1.37874103,-1.56330221,-4.79127818,3.50799469,0.18740527,-1.36147166,-4.52101414,23.84671716,34.95326396,58.79998112
239,4.781,0.0,2.0,0.0,0.0,1.86672604,1.28121203,-1.90597416,-4.95623966,3.47845108,0.09673629,-1.59946501,-4.54129258,25.68933783,33.11063774,58.79997558
240,4.801,0.0,2.0,0.0,0.0,1.82491679,1.1807397,-2.27974113,-5.08382873,3.44374131,0.00594176,-1.87866965,-4.53336226,27.56165361,31.23831546,58.79996907
241,4.821,0.0,2.0,0.0,0.0,1.77537154,1.07818057,-2.67823546,-5.16303967,3.40301661,-0.08441027,-2.20110134,-4.49720212,29.4497989,29.35016294,58.79996184
242,4.841,0.0,2.0,0.0,0.0,1.71768658,0.97461236,-3.09174758,-5.18304678,3.35541424,-0.17377242,-2.56591091,-4.4350168,31.33807494,27.46187948,58.79995442
243,4.861,0.0,2.0,0.0,0.0,1.65168747,0.87131108,-3.50731543,-5.13517556,3.30013103,-0.26167095,-2.9680218,-4.35187608,33.20963419,25.59031334,58.79994753
244,4.881,0.0,2.0,0.0,0.0,1.57747865,0.76968674,-3.91019782,-5.015091,3.23650766,-0.34775844,-3.39800126,-4.25535538,35.04762337,23.75231859,58.79994196
245,4.901,0.0,2.0,0.0,0.0,1.49545881,0.67118038,-4.28618359,-4.82412152,3.16410784,-0.4318543,-3.84338897,-4.15422558,36.83637358,21.9635647,58.79993829
246,4.921,0.0,2.0,0.0,0.0,1.40628891,0.57714664,-4.62358574,-4.56939267,3.08276092,-0.51395417,-4.29055252,-4.05701804,38.56256539,20.23737128,58.79993667
247,4.941,0.0,2.0,0.0,0.0,1.31082402,0.48875472,-4.91472012,-4.26207128,2.9925545,-0.59420525,-4.72751084,-3.97026307,40.21603651,18.58390035,58.79993686
248,4.961,0.0,2.0,0.0,0.0,1.21003321,0.40692826,-5.15584516,-3.91502224,2.89378628,-0.6728596,-5.14561744,-3.89773227,41.78991705,17.01002132,58.79993837
249,4.981,0.0,2.0,0.0,0.0,1.10492842,0.33233276,-5.34618065,-3.54095384,2.78688938,-0.75021767,-5.53990787,-3.84059553,43.28037743,15.51956325,58.79994068
250,5.001,0.0,2.0,0.0,0.0,0.99651719,0.2653956,-5.48673569,-3.15094611,2.6723582,-0.82657896,-5.90899597,-3.79776958,44.68600858,14.11393475,58.79994333
251,5.021,0.0,2.0,0.0,0.0,0.88577875,0.20634017,-5.57920616,-2.754161,2.55068912,-0.90220639,-6.25406308,-3.76668458,46.00708094,12.79286508,58.79994602
252,5.041,0.0,2.0,0.0,0.0,0.77365703,0.15522315,-5.62533446,-2.35818805,2.42233802,-0.97730215,-6.57779268,-3.74394836,47.24497226,11.55497632,58.79994858
253,5.061,0.0,2.0,0.0,0.0,0.66106341,0.11196498,-5.62662494,-1.96927425,2.28769597,-1.05199402,-6.88376385,-3.72562624,48.40172248,10.39822842,58.7999509
254,5.081,0.0,2.0,0.0,0.0,0.54888224,0.07637036,-5.58428524,-1.59272606,2.14707923,-1.12632797,-7.17587483,-3.70745354,49.47970463,9.32024831,58.79995294
255,5.101,0.0,2.0,0.0,0.0,0.43797534,0.04814187,-5.49935919,-1.2334004,2.00072796,-1.20026344,-7.45784417,-3.68499761,50.4814375,8.31851716,58.79995466
256,5.121,0.0,2.0,0.0,0.0,0.32918381,0.02688868,-5.37291864,-0.89589349,1.84881118,-1.27366914,-7.73297159,-3.65365913,51.40947721,7.39047881,58.79995602
257,5.141,0.0,2.0,0.0,0.0,0.22332623,0.01213168,-5.20620681,-0.58451546,1.6914364,-1.34631886,-8.00403132,-3.60858294,52.26631795,6.53363901,58.79995696
258,5.161,0.0,2.0,0.0,0.0,0.12119333,0.00330793,-5.00076933,-0.30327159,1.52866255,-1.41788658,-8.27313201,-3.54459932,53.05428256,5.74567487,58.79995743
259,5.181,0.0,2.0,0.0,0.0,0.02354027,-0.00022337,-4.75859036,-0.05583603,1.36051498,-1.48794014,-8.54155477,-3.45620313,53.77539893,5.02455838,58.79995731
260,5.201,0.0,2.0,0.0,0.0,-0.06892248,0.00082804,-4.48216389,0.15457291,1.18700236,-1.55593329,-8.80965087,-3.33749266,54.43124583,4.36871067,58.79995649
261,5.221,0.0,2.0,0.0,0.0,-0.15553879,0.00569567,-4.17448063,0.32543914,1.00813558,-1.62119623,-9.07677546,-3.1820494,55.02274514,3.77720969,58.79995482
262,5.241,0.0,2.0,0.0,0.0,-0.23571669,0.0135717,-3.83897653,0.45517914,0.82394916,-1.68292415,-9.34119021,-2.98278561,55.54988671,3.2500654,58.79995211
263,5.261,0.0,2.0,0.0,0.0,-0.30893822,0.02362631,-3.47955719,0.54328903,0.63452548,-1.74016361,-9.59986277,-2.73183631,56.01138801,2.78856012,58.79994813
264,5.281,0.0,2.0,0.0,0.0,-0.37476957,0.035031,-3.10073211,0.59046771,0.44002299,-1.79179604,-9.84817647,-2.42050229,56.40430144,2.39564117,58.79994261
265,5.301,0.0,2.0,0.0,0.0,-0.43287403,0.04698612,-2.70782304,0.59884662,0.24071058,-1.83651911,-10.0795793,-2.03919361,56.72357617,2.07635904,58.79993521
266,5.321,0.0,2.0,0.0,0.0,-0.48303185,0.05875219,-2.30734673,0.57232575,0.03701133,-1.87282955,-10.28509509,-1.57752065,56.96157907,1.83834652,58.79992559
267,5.341,0.0,2.0,0.0,0.0,-0.52517325,0.06968625,-1.9078474,0.51680825,-0.1704417,-1.89901513,-10.45263611,-1.02504548,57.1076462,1.69226727,58.79991348
268,5.361,0.0,2.0,0.0,0.0,-0.55942987,0.07928492,-1.52113302,0.44039596,-0.3807373,-1.91316964,-10.56639518,-0.37320325,57.14789098,1.6520079,58.79989888
269,5.381,0.0,2.0,0.0,0.0,-0.58621003,0.08723271,-1.16333755,0.35366925,-0.59261111,-1.91325759,-10.60694034,0.38147402,57.06557099,1.73431151,58.79988249
270,5.401,0.0,2.0,0.0,0.0,-0.60629322,0.09344814,-0.85529815,0.26939902,-0.80438496,-1.8972673,-10.55282186,1.23226125,56.84231391,1.95755224,58.79986615
271,5.421,0.0,2.0,0.0,0.0,-0.62091225,0.09811439,-0.62091261,0.20097792,-1.01396535,-1.86347751,-10.38493262,2.15603167,56.46061137,2.3392416,58.79985298
272,5.441,0.0,2.0,0.0,0.0,-0.63176491,0.10167037,-0.48168061,0.15994705,-1.21895739,-1.81081694,-10.09355889,3.11078756,55.90726477,2.89258182,58.79984659
273,5.461,0.0,2.0,0.0,0.0,-0.64089166,0.10474117,-0.44900636,0.1530715,-1.41692369,-1.73920838,-9.68491728,4.04105759,55.17640341,3.62344582,58.79984923
274,5.481,0.0,2.0,0.0,0.0,-0.65040945,0.10802413,-0.51871173,0.18079306,-1.60572656,-1.64970933,-9.18223968,4.89154631,54.27124945,4.52861084,58.79986029
275,5.501,0.0,2.0,0.0,0.0,-0.66219838,0.11217541,-0.67211055,0.23889304,-1.78380995,-1.54434616,-8.6189178,5.62255963,53.20386165,5.59601507,58.79987671
276,5.521,0.0,2.0,0.0,0.0,-0.6776765,0.117741,-0.88306615,0.32120977,-1.95030567,-1.42572341,-8.02867188,6.21636303,51.99286148,6.80703336,58.79989484
277,5.541,0.0,2.0,0.0,0.0,-0.69772961,0.12514514,-1.12556424,0.42189503,-2.10496058,-1.29660005,-7.4386239,6.67400978,50.66021111,8.13970088,58.79991199
278,5.561,0.0,2.0,0.0,0.0,-0.72276532,0.13471024,-1.37822294,0.53664539,-2.24797452,-1.15958556,-6.86697097,7.00808545,49.22801934,9.57190752,58.79992686
279,5.581,0.0,2.0,0.0,0.0,-0.75282116,0.14668477,-1.62542412,0.66245889,-2.37983304,-1.01698437,-6.32430769,7.23568866,47.71645672,11.08348241,58.79993912
280,5.601,0.0,2.0,0.0,0.0,-0.7876747,0.16126685,-1.85658644,0.79712937,-2.50117577,-0.87075036,-5.81589651,7.37420157,46.14291473,12.65703426,58.79994899
281,5.621,0.0,2.0,0.0,0.0,-0.82693238,0.17861716,-2.06495355,0.93895931,-2.61270937,-0.72250348,-5.34353904,7.43940312,44.521903,14.27805385,58.79995685
282,5.641,0.0,2.0,0.0,0.0,-0.8700938,0.19886318,-2.24644711,1.08638929,-2.71515561,-0.57357131,-4.90705303,7.44478003,42.86534268,15.93462041,58.7999631
283,5.661,0.0,2.0,0.0,0.0,-0.9165964,0.22209914,-2.3988205,1.23770072,-2.80922181,-0.42503507,-4.50524593,7.40152449,41.18302428,17.61694381,58.79996808
284,5.681,0.0,2.0,0.0,0.0,-0.96584633,0.2483838,-2.52110716,1.39098084,-2.89558509,-0.27777226,-4.13640577,7.31884328,39.48306435,19.31690774,58.79997209
285,5.701,0.0,2.0,0.0,0.0,-1.01724019,0.27773707,-2.6132705,1.54419825,-2.97488462,-0.13249306,-3.79853301,7.20430509,37.77229787,21.02767748,58.79997535
286,5.721,0.0,2.0,0.0,0.0,-1.07018109,0.31013725,-2.67597202,1.69525566,-3.04771821,0.01022969,-3.48948849,7.06413138,36.05660008,22.74337794,58.79997802
287,5.741,0.0,2.0,0.0,0.0,-1.12409096,0.34551961,-2.7104099,1.84202465,-3.11464092,0.149936,-3.20710323,6.90343409,34.34114503,24.45883522,58.79998025
288,5.761,0.0,2.0,0.0,0.0,-1.17842023,0.38377659,-2.71821532,1.98239484,-3.17616478,0.28625874,-2.94923423,6.72641408,32.63060633,26.16937581,58.79998214
289,5.781,0.0,2.0,0.0,0.0,-1.23265549,0.42475955,-2.70135692,2.1143546,-3.23275935,0.4189071,-2.71379598,6.53652058,30.92930722,27.87067654,58.79998376
290,5.801,0.0,2.0,0.0,0.0,-1.28632544,0.4682818,-2.66206563,2.23606958,-3.28485279,0.54765285,-2.49876635,6.33657813,29.24132813,29.55865705,58.79998519
291,5.821,0.0,2.0,0.0,0.0,-1.33900513,0.51412253,-2.60274751,2.3459464,-3.33283341,0.67231882,-2.30220436,6.12888704,27.57058019,31.22940627,58.79998646
292,5.841,0.0,2.0,0.0,0.0,-1.39031896,0.56203166,-2.52591533,2.44266231,-3.37705172,0.79276927,-2.12226373,5.91530678,25.9208525,32.87913511,58.79998761
293,5.861,0.0,2.0,0.0,0.0,-1.43994207,0.611735,-2.43411828,2.52517065,-3.41782268,0.90890188,-1.95721892,5.69732874,24.29583961,34.50414906,58.79998867
294,5.881,0.0,2.0,0.0,0.0,-1.4876007,0.66293975,-2.32989064,2.59268762,-3.45542833,1.02064104,-1.80548316,5.47614094,22.69915425,36.1008354,58.79998965
295,5.901,0.0,2.0,0.0,0.0,-1.53307124,0.71533988,-2.21570375,2.64467562,-3.49012052,1.1279324,-1.66562322,5.25268561,21.13432959,37.66566098,58.79999057
296,5.921,0.0,2.0,0.0,0.0,-1.57617848,0.76862124,-2.0939248,2.68082942,-3.52212382,1.2307384,-1.53636206,5.02770841,19.60481385,39.19517759,58.79999144
297,5.941,0.0,2.0,0.0,0.0,-1.61679299,0.82246628,-1.96678098,2.70106636,-3.5516385,1.32903469,-1.41656966,4.80179795,18.11396003,40.68603223,58.79999226
