,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,xPosition2,yPosition2,xVelocity2,yVelocity2,xPosition3,yPosition3,xVelocity3,yVelocity3,xPosition4,yPosition4,xVelocity4,yVelocity4,xPosition5,yPosition5,xVelocity5,yVelocity5,xPosition6,yPosition6,xVelocity6,yVelocity6,xPosition7,yPosition7,xVelocity7,yVelocity7,KineticEnergy,Potential,Energy
1287,25.748,0.0,4.0,0.0,0.0,-0.04507542,2.99423131,-0.02337339,0.00042724,-0.09735714,1.98978557,-0.03033736,0.00068433,-0.14590944,0.98612183,-0.07885408,0.00352729,-0.20102792,-0.01623508,-0.06905075,0.00375944,-0.27940662,-1.01607296,-0.07106207,0.00456429,-0.3402726,-2.01616063,-0.0081328,0.00108669,-0.45264016,-3.0108025,0.0139797,-0.00129562,0.00890748,38.98235658,38.99126406
1288,25.768,0.0,4.0,0.0,0.0,-0.04553618,2.99423425,-0.02259652,0.00015564,-0.09782899,1.98977968,-0.01701192,-0.00085476,-0.14743614,0.98616993,-0.07363537,0.00159064,-0.20243428,-0.01618196,-0.07157792,0.00166603,-0.28060489,-1.01602106,-0.0487641,0.0005587,-0.34041812,-2.01615912,-0.00646881,-0.00112911,-0.45214481,-3.01086576,0.03549385,-0.00527535,0.00753032,38.98365214,38.99118247
1289,25.788,0.0,4.0,0.0,0.0,-0.04597424,2.99424151,-0.02107974,0.00050238,-0.09804552,1.98976125,-0.0048878,-0.00094063,-0.14884656,0.98619835,-0.06723185,0.00148603,-0.20388805,-0.01615696,-0.07372,0.00117464,-0.28135733,-1.01604657,-0.0265244,-0.0028894,-0.34053216,-2.01621241,-0.0049351,-0.00427466,-0.45122386,-3.01102662,0.05653026,-0.01108775,0.00725043,38.98385895,38.99110938
1290,25.808,0.0,4.0,0.0,0.0,-0.04637331,2.99425102,-0.01866625,0.00041904,-0.09803542,1.98974007,0.00559794,-0.00124983,-0.15011798,0.98623068,-0.0597625,0.00158365,-0.20537828,-0.0161292,-0.07519852,0.00147759,-0.28166838,-1.01612929,-0.00468624,-0.00531593,-0.34061489,-2.0163266,-0.00331417,-0.0069015,-0.44988612,-3.0113087,0.07723789,-0.01674675,0.00798377,38.98305039,38.99103416
1291,25.828,0.0,4.0,0.0,0.0,-0.0467139,2.99425765,-0.01522169,0.00016883,-0.09783428,1.98970782,0.01418347,-0.00210991,-0.1512308,0.9862518,-0.05139356,0.00029095,-0.20688987,-0.01610842,-0.07579891,0.00037563,-0.28155029,-1.01625994,0.01632406,-0.00774063,-0.34066323,-2.01647565,-0.00146325,-0.00767223,-0.44813486,-3.01167206,0.0979028,-0.01896088,0.00957811,38.98136928,38.99094739
1292,25.848,0.0,4.0,0.0,0.0,-0.04697532,2.99425183,-0.01075724,-0.0008929,-0.0974818,1.98964923,0.02072398,-0.00385084,-0.15216814,0.98623768,-0.04222296,-0.00165693,-0.20840074,-0.01611394,-0.0750278,-0.00069268,-0.28102337,-1.01643166,0.03614849,-0.00909934,-0.34067001,-2.01662273,0.00089802,-0.00686221,-0.44597224,-3.01205256,0.11830125,-0.01904638,0.01188568,38.9789555,38.99084118
1293,25.868,0.0,4.0,0.0,0.0,-0.04713758,2.99422266,-0.00530767,-0.00180243,-0.09701855,1.98955872,0.02529775,-0.0048124,-0.15291463,0.98619457,-0.03232043,-0.0022796,-0.209878,-0.01612392,-0.07237256,-5.281e-05,-0.2801149,-1.01661201,0.05441028,-0.00879961,-0.34062213,-2.01674783,0.00402998,-0.00569432,-0.4434076,-3.01243791,0.13808556,-0.01958236,0.01475991,38.97594916,38.99070907
1294,25.888,0.0,4.0,0.0,0.0,-0.04718157,2.99419284,0.00103886,-0.00088974,-0.09648154,1.98947685,0.02813289,-0.00295637,-0.15345697,0.98616169,-0.02184995,-0.00073728,-0.21128096,-0.01611117,-0.067567,0.00136363,-0.27886043,-1.0167839,0.07069936,-0.00841649,-0.340503,-2.01685312,0.00804543,-0.00485573,-0.44045357,-3.01283458,0.15725478,-0.01998068,0.01806652,38.97247958,38.99054609
1295,25.908,0.0,4.0,0.0,0.0,-0.04709215,2.9941892,0.00796418,0.00030917,-0.09590416,1.9894439,0.02934755,-0.00060633,-0.153787,0.98616725,-0.01115175,0.00114083,-0.21256493,-0.01606784,-0.06044424,0.003019,-0.27730158,-1.01694413,0.08483875,-0.00737018,-0.34029326,-2.01693878,0.01312547,-0.00353864,-0.43712231,-3.0132325,0.17580727,-0.01968205,0.02172288,38.96862545,38.99034833
1296,25.928,0.0,4.0,0.0,0.0,-0.04686199,2.99419225,0.01505561,-0.00025413,-0.09531736,1.98943632,0.02913489,-0.00049806,-0.15390383,0.9861968,-0.0005756,0.00151277,-0.2136823,-0.01599172,-0.05090191,0.0044126,-0.27548243,-1.01707079,0.09669848,-0.00524639,-0.33996995,-2.01698644,0.01941873,-0.00103525,-0.43342617,-3.01361238,0.19375862,-0.01795545,0.025655,38.96445766,38.99011266
1297,25.948,0.0,4.0,0.0,0.0,-0.04649081,2.99417817,0.02202313,-0.00100152,-0.09474512,1.9894198,0.0279868,-0.00104169,-0.1538123,0.98621856,0.00966326,0.00057279,-0.21458483,-0.01590281,-0.03896151,0.00421744,-0.27345056,-1.01715806,0.10609582,-0.00364989,-0.33950822,-2.01697602,0.02697353,0.00205351,-0.42937688,-3.01393685,0.2111025,-0.01431128,0.02983519,38.96000131,38.98983649
1298,25.968,0.0,4.0,0.0,0.0,-0.04598422,2.99415764,0.02853002,-0.00100568,-0.09420084,1.98940159,0.02641079,-0.00062897,-0.15352011,0.9862238,0.01948548,0.00021123,-0.21522454,-0.01582469,-0.02461429,0.00379373,-0.2712552,-1.0172204,0.11308293,-0.00256284,-0.33888261,-2.01691134,0.03580872,0.00410819,-0.42498912,-3.01419047,0.22754747,-0.01151394,0.03425838,38.95525898,38.98951737
1299,25.988,0.0,4.0,0.0,0.0,-0.04535543,2.99413851,0.03418804,-0.00084334,-0.09368899,1.98939921,0.0248112,0.00050368,-0.15303632,0.98623764,0.02880124,0.00133821,-0.21555392,-0.01574122,-0.00797227,0.0046641,-0.26894236,-1.01725838,0.11787508,-0.00125434,-0.33806773,-2.01682526,0.04589577,0.004201,-0.42028362,-3.0144194,0.24288246,-0.01182421,0.03892694,38.95022595,38.98915288
1300,26.008,0.0,4.0,0.0,0.0,-0.04462443,2.99412845,0.03870669,-9.369e-05,-0.09320603,1.98942527,0.02357861,0.00208406,-0.1523728,0.98627657,0.03742805,0.00235768,-0.2155309,-0.0156446,0.01055081,0.00462999,-0.26655466,-1.01727764,0.12058475,-0.00096228,-0.33703893,-2.01675112,0.05719969,0.00312056,-0.41528113,-3.01466867,0.25729886,-0.01295105,0.04389563,38.94484472,38.98874035
1301,26.028,0.0,4.0,0.0,0.0,-0.04381687,2.99413045,0.04179691,1.143e-05,-0.09274197,1.98947298,0.02294502,0.00224261,-0.15154491,0.98631923,0.0452288,0.00153108,-0.21512215,-0.01557039,0.03055148,0.00255318,-0.2641321,-1.01730573,0.12142002,-0.00190845,-0.33577201,-2.0167012,0.06970751,0.00189669,-0.40999797,-3.01492862,0.27094716,-0.01292942,0.04922756,38.93904891,38.98827647
1302,26.048,0.0,4.0,0.0,0.0,-0.04296361,2.99411718,0.04326456,-0.00149704,-0.09228323,1.98949763,0.02308756,-1.486e-05,-0.1505692,0.98632573,0.05223734,-0.00102193,-0.21430135,-0.01554638,0.05169356,-0.00017419,-0.26170807,-1.01735185,0.12080536,-0.00267089,-0.33424344,-2.01667534,0.0833426,0.00060728,-0.40445049,-3.01518823,0.28371452,-0.01320735,0.05501246,38.93274476,38.98775722
1303,26.068,0.0,4.0,0.0,0.0,-0.04209716,2.99407441,0.04313161,-0.00247265,-0.09181139,1.98947661,0.02430537,-0.00169741,-0.14945941,0.98628157,0.05868332,-0.00313559,-0.21305036,-0.01557849,0.07348361,-0.00306787,-0.25930763,-1.01741742,0.11912028,-0.00412214,-0.33243259,-2.01668456,0.09790192,-0.00179856,-0.39865694,-3.01546375,0.29556068,-0.0145239,0.0613423,38.92583528,38.98717759
1304,26.088,0.0,4.0,0.0,0.0,-0.04124868,2.99403072,0.04147454,-0.00173189,-0.091303,1.98944574,0.02673334,-0.00116666,-0.14822445,0.98621197,0.06477973,-0.00359323,-0.21136145,-0.0156673,0.09541772,-0.00565468,-0.25694816,-1.01752291,0.11679122,-0.0064088,-0.33032294,-2.01675731,0.11320382,-0.00565561,-0.39263569,-3.01577883,0.30648266,-0.01729891,0.06827212,38.91825974,38.98653186
1305,26.108,0.0,4.0,0.0,0.0,-0.04044816,2.99400273,0.03835419,-0.00127385,-0.09073529,1.98942783,0.0302017,-0.00087326,-0.1468703,0.98614143,0.07061343,-0.00353041,-0.20923595,-0.01579654,0.11707048,-0.00714799,-0.25463772,-1.01766771,0.11427776,-0.00790793,-0.32790063,-2.01691285,0.12916573,-0.00981699,-0.38640505,-3.01616457,0.3165282,-0.02127669,0.07584289,38.90997091,38.9858138
1306,26.128,0.0,4.0,0.0,0.0,-0.03972298,2.99397357,0.03399447,-0.00167495,-0.09008932,1.98940102,0.03453916,-0.00197076,-0.14540144,0.9860626,0.07627402,-0.00463986,-0.20668477,-0.01595677,0.13788786,-0.00914296,-0.25237704,-1.0178372,0.11185621,-0.00909744,-0.32515268,-2.0171418,0.14576754,-0.01279334,-0.37998057,-3.01661731,0.32590285,-0.02346561,0.08403045,38.9009866,38.98501705
1307,26.148,0.0,4.0,0.0,0.0,-0.03909446,2.99393665,0.02874347,-0.00202979,-0.08934899,1.98934566,0.03960997,-0.00361104,-0.14381952,0.98594716,0.08196922,-0.00695748,-0.20373026,-0.0161707,0.15734024,-0.01224896,-0.25016106,-1.01803292,0.10989193,-0.01040197,-0.32206718,-2.01741376,0.16288489,-0.01421299,-0.37337449,-3.01708369,0.33467766,-0.02291664,0.09276894,38.89136682,38.98413577
1308,26.168,0.0,4.0,0.0,0.0,-0.03857707,2.99389034,0.02294381,-0.00259503,-0.08850161,1.98925692,0.04521147,-0.00513615,-0.14212072,0.98579064,0.08801664,-0.00837668,-0.20040331,-0.0164357,0.17508135,-0.013822,-0.24797505,-1.01824495,0.10895046,-0.01053529,-0.31863675,-2.01770703,0.18020787,-0.01512641,-0.3666,-3.01753566,0.34272617,-0.02254185,0.10195974,38.8812051,38.98316483
1309,26.188,0.0,4.0,0.0,0.0,-0.03817746,2.99383993,0.0170478,-0.00213884,-0.08753835,1.98915234,0.05117102,-0.00490087,-0.14029532,0.98562631,0.09465658,-0.00774343,-0.19674187,-0.01670968,0.19071736,-0.01340883,-0.24579416,-1.01844749,0.10941758,-0.00970239,-0.31486009,-2.01801991,0.19748812,-0.01616962,-0.35967206,-3.01799369,0.35004424,-0.02329676,0.11145675,38.87064368,38.98210043
1310,26.208,0.0,4.0,0.0,0.0,-0.03789279,2.99381402,0.01151539,-0.00042793,-0.08645434,1.9890732,0.0572262,-0.0029747,-0.13833048,0.98548811,0.10196034,-0.00607803,-0.19279225,-0.0169706,0.20385155,-0.01269203,-0.2435883,-1.01863511,0.11148483,-0.00906322,-0.31073905,-2.01835095,0.21464211,-0.01677323,-0.35260388,-3.01846054,0.35677097,-0.0231109,0.12112454,38.85981561,38.98094015
1311,26.228,0.0,4.0,0.0,0.0,-0.0377121,2.99381452,0.00670753,0.00014128,-0.08525167,1.98902273,0.06297743,-0.00251505,-0.13621332,0.98537598,0.10988209,-0.00543194,-0.18860694,-0.01721608,0.2142628,-0.0118159,-0.24132282,-1.01880409,0.11542904,-0.00760353,-0.30627679,-2.01868059,0.2315961,-0.01589136,-0.34540651,-3.01890768,0.36296978,-0.02138562,0.1308223,38.84886064,38.97968295
1312,26.248,0.0,4.0,0.0,0.0,-0.03761717,2.99381016,0.0030064,-0.0006124,-0.08393904,1.9889599,0.06821342,-0.00382108,-0.13393175,0.9852611,0.11840696,-0.00616428,-0.18424191,-0.01744396,0.2218067,-0.01106885,-0.23895793,-1.01893435,0.12143941,-0.00549101,-0.30147871,-2.01897676,0.24819456,-0.01360152,-0.3380902,-3.01930636,0.36867323,-0.01823756,0.1404359,38.83789321,38.97832912
1313,26.268,0.0,4.0,0.0,0.0,-0.03758193,2.99379631,0.00079207,-0.00053103,-0.08252687,1.98887822,0.07293428,-0.00400671,-0.1314735,0.98513224,0.12754726,-0.00650822,-0.17975493,-0.01766178,0.22648155,-0.01067472,-0.23645183,-1.01903056,0.12956175,-0.00427356,-0.29635422,-2.01922518,0.264195,-0.01137711,-0.33066463,-3.0196324,0.37389111,-0.01450185,0.14989635,38.82698349,38.97687984
1314,26.288,0.0,4.0,0.0,0.0,-0.03757414,2.99379462,0.00028037,0.0003615,-0.08102584,1.98881003,0.07708241,-0.00269809,-0.12882708,0.98501149,0.13719488,-0.00531461,-0.1752013,-0.01786239,0.2285201,-0.00907666,-0.2337616,-1.0191055,0.13985944,-0.00314056,-0.29091781,-2.01943962,0.279363,-0.0102893,-0.32314002,-3.01990179,0.37857436,-0.01294238,0.15915491,38.81618201,38.97533692
1315,26.308,0.0,4.0,0.0,0.0,-0.03755882,2.99380823,0.00155693,0.00095668,-0.07944819,1.98877063,0.0805993,-0.00128697,-0.12598482,0.9849246,0.14707434,-0.00344406,-0.17063124,-0.01801775,0.22815219,-0.00654611,-0.23084428,-1.01915589,0.15223924,-0.00203755,-0.285187,-2.01964329,0.29364975,-0.01014882,-0.31552671,-3.0201631,0.38278519,-0.01322757,0.16822691,38.80547544,38.97370235
1316,26.328,0.0,4.0,0.0,0.0,-0.0374998,2.99383239,0.00464238,0.00139553,-0.0778061,1.98875469,0.08354021,-0.00050618,-0.12294589,0.98486347,0.15679956,-0.0030412,-0.16609127,-0.01813683,0.22555248,-0.00575949,-0.22766042,-1.01919662,0.16648259,-0.00228482,-0.27917854,-2.01984426,0.30714047,-0.00986457,-0.30783273,-3.02042239,0.38665926,-0.01239948,0.17715927,38.79481851,38.97197779
1317,26.348,0.0,4.0,0.0,0.0,-0.03736206,2.993856,0.00939408,0.00068084,-0.07611024,1.98873797,0.08599924,-0.00150587,-0.1197169,0.98479013,0.16603493,-0.00448821,-0.16162239,-0.01825752,0.22113636,-0.00633777,-0.22417456,-1.01925256,0.18241357,-0.00331671,-0.2729084,-2.02003584,0.31980405,-0.00932546,-0.30006431,-3.02065307,0.39022452,-0.01076504,0.18602721,38.7841371,38.9701643
1318,26.368,0.0,4.0,0.0,0.0,-0.03711429,2.9938535,0.01562029,-0.00084316,-0.07436831,1.9886884,0.08820033,-0.00331496,-0.11631033,0.98468302,0.17451616,-0.00608723,-0.15725505,-0.01838715,0.21549402,-0.006552,-0.22035533,-1.01932873,0.19976077,-0.00436932,-0.26639422,-2.02022239,0.33153369,-0.00955337,-0.29222796,-3.02086421,0.39345291,-0.0107075,0.19492884,38.77333322,38.96826206
1319,26.388,0.0,4.0,0.0,0.0,-0.03672875,2.99383319,0.02312922,-0.00088545,-0.07258219,1.98861984,0.09046522,-0.00312951,-0.11274394,0.98455621,0.18197114,-0.00632421,-0.15300829,-0.01851937,0.20915966,-0.00669697,-0.21617853,-1.01943507,0.21810541,-0.00650835,-0.25965504,-2.0204286,0.34231419,-0.01133517,-0.28433017,-3.02109297,0.39637893,-0.01238895,0.20393258,38.76233779,38.96627037
1320,26.408,0.0,4.0,0.0,0.0,-0.0361831,2.99382269,0.03155801,-0.00027874,-0.07074855,1.98857042,0.09296773,-0.00194405,-0.10904136,0.9844364,0.18807719,-0.00568177,-0.14889114,-0.01865407,0.2026071,-0.00670435,-0.21162768,-1.01959346,0.23713368,-0.00926086,-0.25270915,-2.02068259,0.35222614,-0.01410164,-0.27637645,-3.02136702,0.39905394,-0.01516772,0.21309851,38.75108941,38.96418792
1321,26.428,0.0,4.0,0.0,0.0,-0.03546343,2.99381237,0.04046469,-0.00099902,-0.06886175,1.98852892,0.09580636,-0.00257093,-0.10523302,0.98432131,0.1925002,-0.00611418,-0.14490384,-0.01878702,0.19623144,-0.00671241,-0.20669133,-1.01979967,0.25661162,-0.01127845,-0.24557263,-2.02098855,0.36140472,-0.01630651,-0.2683713,-3.02169966,0.40153614,-0.01787696,0.22243813,38.73957484,38.96201297
1322,26.448,0.0,4.0,0.0,0.0,-0.03456391,2.99377859,0.04949324,-0.00233085,-0.06691326,1.98845955,0.09917298,-0.00438044,-0.10135488,0.98418211,0.19503882,-0.00794599,-0.1410392,-0.01893192,0.19041125,-0.0080235,-0.20136403,-1.02004674,0.27616068,-0.01354574,-0.23825889,-2.02132694,0.36995965,-0.01737776,-0.26031777,-3.02206623,0.4039002,-0.01837848,0.23191353,38.72783042,38.95974395
1323,26.468,0.0,4.0,0.0,0.0,-0.03348532,2.99372317,0.05831409,-0.00313366,-0.06489068,1.98835749,0.10323326,-0.00568772,-0.09744531,0.98400464,0.19564462,-0.00959321,-0.1372813,-0.01911002,0.18565001,-0.00958086,-0.1956485,-1.02034116,0.29537764,-0.01572331,-0.23078014,-2.02168024,0.37790428,-0.01795752,-0.25221814,-3.02242862,0.40613881,-0.01802201,0.24146459,38.71591515,38.95737975
1324,26.488,0.0,4.0,0.0,0.0,-0.03223536,2.99365529,0.06657855,-0.00356465,-0.06277945,1.98823872,0.10804257,-0.00596437,-0.09354265,0.98381193,0.19435969,-0.00930087,-0.13360377,-0.0193005,0.18243559,-0.00911415,-0.18955506,-1.0206656,0.31389485,-0.01651344,-0.22314867,-2.02204768,0.3852424,-0.01886662,-0.24407532,-3.0227993,0.40822076,-0.01931587,0.2509849,38.7039352,38.9549201
1325,26.508,0.0,4.0,0.0,0.0,-0.0308281,2.99358791,0.07400226,-0.00296039,-0.06056466,1.98812972,0.11357775,-0.00471139,-0.08968398,0.98364305,0.19125797,-0.00751141,-0.12997309,-0.019469,0.18097785,-0.00782208,-0.18310124,-1.02099828,0.33136943,-0.01676702,-0.21537571,-2.02243452,0.39207953,-0.01969605,-0.23589203,-3.02320178,0.41020115,-0.02068811,0.26037575,38.69199005,38.9523658
1326,26.528,0.0,4.0,0.0,0.0,-0.02928304,2.99353923,0.08031273,-0.00207997,-0.05823319,1.98805046,0.11966857,-0.00347721,-0.08590462,0.98350777,0.18645693,-0.00622555,-0.1263533,-0.01961918,0.18136741,-0.00728746,-0.17631052,-1.02133509,0.34755366,-0.0167816,-0.20746989,-2.02282642,0.39854613,-0.01921382,-0.22766955,-3.02361153,0.41214492,-0.01990358,0.26954113,38.68017747,38.94971859
1327,26.548,0.0,4.0,0.0,0.0,-0.02762496,2.99349307,0.0852823,-0.00277027,-0.05577659,1.98797553,0.12605147,-0.00432112,-0.0822363,0.98338544,0.18020977,-0.006169,-0.12270605,-0.01976021,0.18374417,-0.00677684,-0.16921086,-1.02166034,0.36222543,-0.01551487,-0.19943792,-2.02319196,0.40470046,-0.01712037,-0.21940849,-3.0239868,0.4140589,-0.01746189,0.27839154,38.66858964,38.94698119
1328,26.568,0.0,4.0,0.0,0.0,-0.02588144,2.99342905,0.08886042,-0.00338611,-0.05319128,1.98787741,0.13250456,-0.00519385,-0.07870377,0.98326042,0.17296694,-0.00617511,-0.11899093,-0.0198904,0.18815029,-0.00627713,-0.16183532,-1.02195188,0.37509411,-0.01370948,-0.19128592,-2.02350693,0.41054951,-0.01441213,-0.21110949,-3.02430585,0.41593871,-0.01440531,0.28687119,38.65728581,38.944157
1329,26.588,0.0,4.0,0.0,0.0,-0.02408017,2.99336918,0.09105723,-0.00240277,-0.05047841,1.9877837,0.13875044,-0.00385747,-0.07532147,0.98314973,0.16527169,-0.00458612,-0.11516792,-0.0200099,0.19451876,-0.00552387,-0.15422254,-1.02221264,0.38593095,-0.01238402,-0.18302011,-2.02377381,0.41608199,-0.01246202,-0.20277329,-3.02456654,0.41777654,-0.011928,0.29491134,38.64633872,38.94125006
1330,26.608,0.0,4.0,0.0,0.0,-0.02224878,2.9933341,0.09187769,-0.00120949,-0.04764607,1.98772691,0.14437859,-0.00193104,-0.0720936,0.98308426,0.15759579,-0.00195616,-0.1111991,-0.02010317,0.20269305,-0.00366751,-0.14641382,-1.02244269,0.39469049,-0.01048091,-0.17464672,-2.02401087,0.42131583,-0.01130837,-0.19440089,-3.02479635,0.41956197,-0.01131208,0.30245781,38.63580723,38.93826503
1331,26.628,0.0,4.0,0.0,0.0,-0.02041412,2.99331579,0.09140758,-0.00071291,-0.04471084,1.98769915,0.14897859,-0.00103482,-0.06901532,0.98306499,0.15038883,-0.00026688,-0.10705129,-0.02016011,0.21235749,-0.00234699,-0.13845081,-1.02263195,0.40135645,-0.00862326,-0.16617116,-2.02422528,0.42631052,-0.01005625,-0.18599291,-3.02501798,0.4213482,-0.01055269,0.30945922,38.62574787,38.93520709
1332,26.648,0.0,4.0,0.0,0.0,-0.01860048,2.99330321,0.08980245,-0.00062429,-0.04169677,1.98767833,0.15221108,-0.00124186,-0.06607252,0.98306,0.14412546,-0.00053753,-0.10269836,-0.02021215,0.2231553,-0.00313276,-0.1303755,-1.02279611,0.40593276,-0.00792425,-0.15759784,-2.02440961,0.43109083,-0.00832793,-0.17754873,-3.02520483,0.42318139,-0.0079586,0.31585692,38.61622505,38.93208197
1333,26.668,0.0,4.0,0.0,0.0,-0.01682897,2.99328571,0.08722071,-0.00124301,-0.03863414,1.98764243,0.15379679,-0.00242872,-0.06324158,0.98303779,0.1392805,-0.00163056,-0.09812058,-0.02028683,0.23479467,-0.00417282,-0.12222868,-1.02294867,0.40853183,-0.00726838,-0.14893147,-2.02456042,0.43560316,-0.00692919,-0.16906772,-3.02534132,0.42502293,-0.00606208,0.32162323,38.60727264,38.92889587
1334,26.688,0.0,4.0,0.0,0.0,-0.01511737,2.99325512,0.08384439,-0.00158363,-0.03555776,1.98758638,0.1535677,-0.00284274,-0.06048967,0.98300235,0.13628343,-0.00167748,-0.09330454,-0.02037214,0.2469131,-0.00429139,-0.11404844,-1.02308751,0.40929981,-0.0067568,-0.1401781,-2.02469686,0.43978489,-0.00698725,-0.16055005,-3.02546346,0.42685043,-0.00647507,0.32672938,38.59892585,38.92565523
1335,26.708,0.0,4.0,0.0,0.0,-0.01347966,2.99323332,0.07985649,-0.00045173,-0.03250484,1.98754237,0.15143614,-0.00139344,-0.05777684,0.9829769,0.13539965,-0.00083852,-0.08824486,-0.02046033,0.25910018,-0.00460787,-0.10586985,-1.02322642,0.40839873,-0.00727801,-0.13134457,-2.02484791,0.4436207,-0.00822258,-0.1519957,-3.02560718,0.42869744,-0.00794772,0.33117705,38.59118964,38.92236669
1336,26.728,0.0,4.0,0.0,0.0,-0.01192673,2.99323226,0.07538498,2.73e-05,-0.0295142,1.98752467,0.14733528,-0.0007749,-0.05505965,0.98296409,0.13672627,-0.00069519,-0.08294346,-0.02055738,0.27104163,-0.00509022,-0.09772424,-1.02337866,0.40603736,-0.00782819,-0.12243781,-2.02502524,0.4471075,-0.00939099,-0.14340395,-3.02578049,0.43059531,-0.00930252,0.3349975,38.58403918,38.91903668
1337,26.748,0.0,4.0,0.0,0.0,-0.01046703,2.99322344,0.07055421,-0.0010125,-0.02662479,1.9874962,0.14134392,-0.0022702,-0.05229364,0.98293712,0.14028167,-0.00225715,-0.07740818,-0.02066624,0.28243615,-0.00594699,-0.08963872,-1.02353512,0.40242222,-0.00781186,-0.11346497,-2.02521629,0.45022132,-0.00953733,-0.13477353,-3.02597225,0.43256977,-0.00960427,0.33822774,38.57744359,38.91567133
1338,26.768,0.0,4.0,0.0,0.0,-0.00910651,2.99319498,0.06548065,-0.00165861,-0.02387197,1.98743611,0.13372577,-0.00350393,-0.04943446,0.98287066,0.14603199,-0.00426437,-0.07165319,-0.02080082,0.29296852,-0.00752699,-0.0816363,-1.0236949,0.3977676,-0.00826485,-0.10443414,-2.02540293,0.452893,-0.00913705,-0.12610271,-3.0261543,0.43463339,-0.0084906,0.34093863,38.57133757,38.9122762
1339,26.788,0.0,4.0,0.0,0.0,-0.00784929,2.99316272,0.06023244,-0.00148726,-0.0212851,1.98736605,0.12480577,-0.00330249,-0.04643942,0.98277709,0.15383267,-0.00477007,-0.06569821,-0.0209591,0.30240452,-0.0079258,-0.073735,-1.02386355,0.39235968,-0.00839454,-0.09535503,-2.0255847,0.45503871,-0.00913896,-0.1173901,-3.02631793,0.43673968,-0.00823161,0.34319287,38.56566331,38.90885619
1340,26.808,0.0,4.0,0.0,0.0,-0.00669834,2.99313757,0.05486047,-0.00096931,-0.01888645,1.98730999,0.11497516,-0.00218019,-0.04327026,0.98269071,0.16338249,-0.0037046,-0.05956703,-0.02110431,0.31056111,-0.00643784,-0.06594719,-1.02402251,0.38644891,-0.00742022,-0.08623871,-2.02577078,0.45660758,-0.00945973,-0.10863516,-3.02649498,0.43887285,-0.00951133,0.34505475,38.56036081,38.90541556
1341,26.828,0.0,4.0,0.0,0.0,-0.00565561,2.99312659,0.04941723,-0.00010754,-0.01668948,1.98728161,0.10472098,-0.00070752,-0.03989621,0.98262887,0.17424385,-0.00265138,-0.05328686,-0.02121959,0.31728468,-0.00531195,-0.05828127,-1.02416241,0.38019485,-0.00665767,-0.07709708,-2.02595847,0.45756277,-0.00909967,-0.09983675,-3.02668774,0.44109703,-0.00932322,0.34658362,38.55537429,38.90195791
1342,26.848,0.0,4.0,0.0,0.0,-0.0047221,2.99312882,0.04394348,8.754e-05,-0.01469757,1.9872729,0.09455178,-0.00050379,-0.03629595,0.98257475,0.18592285,-0.00298275,-0.04688728,-0.02132314,0.32249801,-0.00505909,-0.05074231,-1.02428761,0.37379086,-0.00571086,-0.06794286,-2.02612495,0.45785951,-0.00733391,-0.09099279,-3.02685308,0.44342269,-0.00701623,0.34779617,38.55069032,38.89848649
1343,26.868,0.0,4.0,0.0,0.0,-0.00389805,2.9931215,0.03847754,-0.00086026,-0.01290378,1.98725158,0.08500168,-0.00163769,-0.03245815,0.98250666,0.19791131,-0.00373328,-0.04039883,-0.02141803,0.32616693,-0.00431201,-0.04333097,-1.02438465,0.36746666,-0.00393316,-0.05878973,-2.02624757,0.45744443,-0.00494962,-0.08210174,-3.02696736,0.44579876,-0.00449545,0.34868969,38.54631475,38.89500443
