,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,xPosition2,yPosition2,xVelocity2,yVelocity2,xPosition3,yPosition3,xVelocity3,yVelocity3,xPosition4,yPosition4,xVelocity4,yVelocity4,KineticEnergy,Potential,Energy
1513,30.27,-0.88100617,2.86654727,-1.45900932,-1.9985339,1.52465238,-0.9530361,0.50270071,0.19671764,5.36925464,-0.87698756,0.51815668,0.23396522,3.32624954,5.35008518,5.4723472,-3.30988197,-4.33915039,-1.3866088,-5.03419527,4.87773301,48.38739093,12.505778,60.89316893
1514,30.29,-0.91081207,2.8265961,-1.51976014,-1.99458254,1.53290432,-0.94960149,0.32106138,0.14671345,5.38030287,-0.87083873,0.58739846,0.37941192,3.43623346,5.28248081,5.52371953,-3.44995178,-4.43862858,-1.28863669,-4.91241922,4.91840895,48.81893993,12.07422839,60.89316833
1515,30.31,-0.94172228,2.78684164,-1.56934135,-1.9789531,1.5374412,-0.94716783,0.13135904,0.09666702,5.39277767,-0.86187221,0.66071312,0.51566746,3.54710493,5.21211356,5.56105035,-3.58604414,-4.53560152,-1.18991516,-4.78378116,4.95266275,49.15328309,11.73988479,60.89316788
1516,30.33,-0.97350778,2.74751192,-1.60720431,-1.95220593,1.53811182,-0.94573343,-0.06538888,0.04682697,5.40675431,-0.85027578,0.73747294,0.64233744,3.65858029,5.13907054,5.58407028,-3.71740058,-4.62993865,-1.09057325,-4.64895003,4.9804421,49.38779683,11.50537074,60.89316757
1517,30.35,-1.00592937,2.70882336,-1.63287748,-1.91494001,1.53478593,-0.94529192,-0.26810742,-0.00258779,5.42229501,-0.83624497,0.81700119,0.75904419,3.77037125,5.06345407,5.59258294,-3.84326374,-4.72152282,-0.99074054,-4.50859923,5.00174735,49.52070756,11.37245983,60.89316739
1518,30.37,-1.03873922,2.67098009,-1.64597311,-1.86778409,1.5273553,-0.94583284,-0.47567032,-0.05138597,5.43944798,-0.81998268,0.89857677,0.8654251,3.88218631,4.98538151,5.58646644,-3.96288337,-4.81025037,-0.89054609,-4.36339978,5.01662832,49.55100888,11.34215844,60.89316732
1519,30.39,-1.07168265,2.63417345,-1.64619283,-1.81138815,1.51573468,-0.94734215,-0.68690702,-0.09940176,5.45824665,-0.80169895,0.98143958,0.96113144,3.9937323,4.90498516,5.56567401,-4.07552224,-4.89603097,-0.7901175,-4.21401373,5.0251807,49.47837937,11.41478798,60.89316735
1520,30.41,-1.10449993,2.59858161,-1.63333194,-1.74641511,1.49986261,-0.94980275,-0.90061078,-0.14649268,5.47870886,-0.78161064,1.06479677,1.04582779,4.10471585,4.82241183,5.53023392,-4.18046208,-4.97878739,-0.68958004,-4.06108796,5.02754208,49.30310596,11.59006151,60.89316747
1521,30.43,-1.1369282,2.56436944,-1.60728227,-1.67353284,1.47970204,-0.9531949,-1.11554755,-0.19253767,5.50083636,-0.7599412,1.14782956,1.11919224,4.21484491,4.73782249,5.48024865,-4.27700937,-5.05845512,-0.58905583,-3.90524838,5.02388764,49.02601791,11.86714975,60.89316767
1522,30.45,-1.16870342,2.53168846,-1.56803359,-1.59340658,1.45524082,-0.95749663,-1.3304659,-0.23743553,5.52461432,-0.73692036,1.22970072,1.18091748,4.32383022,4.65139168,5.41589341,-4.36450098,-5.13498194,-0.48866316,-3.74709464,5.01442562,48.64843587,12.24473206,60.89316793
1523,30.47,-1.19956233,2.50067698,-1.51567343,-1.50669186,1.4264919,-0.96268414,-1.54410767,-0.28110378,5.55001103,-0.71278384,1.30956246,1.23071271,4.43138671,4.56330685,5.33741393,-4.44230962,-5.20832731,-0.38851586,-3.5871953,4.99939254,48.17213993,12.72102835,60.89316827
1524,30.49,-1.22924437,2.47146035,-1.45038533,-1.41402785,1.39349335,-0.96873217,-1.75521931,-0.32347798,5.5769778,-0.68777299,1.38656465,1.26830649,4.53723492,4.4737676,5.24512361,-4.50984899,-5.2784617,-0.28872278,-3.42608363,4.97904833,47.59935948,13.2938092,60.89316868
1525,30.51,-1.25749359,2.44415133,-1.37244557,-1.31603143,1.35630818,-0.97561434,-1.96256378,-0.36451153,5.60544899,-0.66213438,1.45986326,1.29345028,4.64110231,4.38298479,5.13940008,-4.56657867,-5.34536589,-0.1893874,-3.264254,4.95367135,46.93278658,13.96038259,60.89316917
1526,30.53,-1.28406046,2.41885063,-1.2822184,-1.21329177,1.31502389,-0.98330352,-2.16493267,-0.40417576,5.63534218,-0.63611926,1.52862873,1.30592269,4.74272449,4.29117961,5.02068124,-4.61200868,-5.4090301,-0.09060746,-3.1021589,4.92355353,46.17561283,14.7175569,60.89316974
1527,30.55,-1.30870356,2.39564748,-1.18014981,-1.10636584,1.26975174,-0.99177219,-2.36115856,-0.44246023,5.66655862,-0.609983,1.59205425,1.30553425,4.84184641,4.19858249,4.88946077,-4.64570365,-5.4694532,0.00752522,-2.94020665,4.88899547,45.33158852,15.56158188,60.8931704
1528,30.57,-1.33119115,2.37462036,-1.06676012,-0.99577469,1.22062582,-1.0009928,-2.55012723,-0.479373,5.69898367,-0.58398443,1.64936383,1.29213243,4.9382234,4.10543202,4.74628326,-4.66728662,-5.52664174,0.10492486,-2.77875973,4.85030188,44.40510113,16.48807006,60.89317119
1529,30.59,-1.35130257,2.35583765,-0.94263546,-0.88200077,1.1678019,-1.01093816,-2.7307896,-0.51494083,5.73248758,-0.55838499,1.69981992,1.2656068,5.03162214,4.01197368,4.59173902,-4.67644236,-5.58060906,0.20151182,-2.61813388,4.80777716,43.40126891,17.49190319,60.8931721
1530,30.61,-1.36882945,2.33935854,-0.80841832,-0.76548632,1.11145596,-1.02158179,-2.90217316,-0.54920879,5.76692628,-0.53344787,1.7427306,1.22589409,5.12182155,3.91845865,4.42645856,-4.67292034,-5.63137435,0.29721247,-2.45859768,4.76172137,42.32604398,18.56712918,60.89317315
1531,30.63,-1.38357676,2.32523375,-0.66479757,-0.646633,1.05178259,-1.03289828,-3.06339271,-0.58223943,5.80214236,-0.50943701,1.77745624,1.17298298,5.20861351,3.82514241,4.25110697,-4.65653717,-5.6789617,0.39195913,-2.30037293,4.71242661,41.18631826,19.70685612,60.89317438
1532,30.65,-1.39536363,2.31350636,-0.512498,-0.52580279,0.98899311,-1.04486365,-3.21366018,-0.61411101,5.83796622,-0.48661603,1.80341541,1.10691853,5.29180347,3.73228346,4.06637823,-4.62717859,-5.72339917,0.48568986,-2.14363546,4.66017385,39.99002473,20.90315104,60.89317578
1533,30.67,-1.40402395,2.30421261,-0.35226997,-0.40332029,0.92331358,-1.05745562,-3.35229327,-0.64491485,5.87421722,-0.46524705,1.82009023,1.02780596,5.37121104,3.64014186,3.87298949,-4.58480104,-5.76471789,0.5783482,-1.98851648,4.60523023,38.74622587,22.1469515,60.89317737
1534,30.69,-1.40940679,2.29738259,-0.18487925,-0.27947647,0.85498256,-1.07065382,-3.47872276,-0.67475157,5.91070508,-0.44558946,1.82703084,0.93581383,5.44667034,3.54897783,3.67167564,-4.52943272,-5.80295119,0.66988285,-1.83510447,4.54784693,37.4651806,23.42799856,60.89317916
1535,30.71,-1.41137662,2.29304086,-0.01109759,-0.15453377,0.78424884,-1.08443995,-3.59249814,-0.70372612,5.94723119,-0.4278986,1.82385901,0.83117655,5.51803033,3.45905029,3.46318402,-4.46117419,-5.83813375,0.76024741,-1.68344729,4.48825753,36.15838125,24.7347999,60.89318115
1536,30.73,-1.40981332,2.29120695,0.16830568,-0.02873269,0.71136899,-1.09879782,-3.69329141,-0.73194179,5.98359015,-0.41242449,1.81027085,0.71419608,5.58515499,3.37061544,3.24826966,-4.38019858,-5.87030082,0.84939992,-1.53355478,4.42667697,34.83855194,26.0546314,60.89318334
1537,30.75,-1.40461207,2.29189575,0.35257066,0.09770046,0.6366049,-1.11371321,-3.78089868,-0.75949299,6.01957123,-0.3994104,1.7860385,0.58524293,5.64792345,3.2839253,3.02769098,-4.28675135,-5.89948751,0.93730255,-1.38540146,4.36330095,33.51960045,27.37358524,60.8931857
1538,30.77,-1.39568312,2.2951177,0.54095203,0.22454469,0.5602213,-1.12917364,-3.8552394,-0.78645728,6.05495989,-0.38909149,1.75101073,0.44475635,5.70623001,3.19922623,2.80220619,-4.18114963,-5.92572807,1.02392119,-1.23892954,4.29830587,32.2165168,28.67667142,60.89318821
1539,30.79,-1.38295145,2.30087878,0.73272216,0.3515747,0.48248331,-1.14516795,-3.91635299,-0.81288653,6.08953935,-0.38169348,1.70511228,0.29324389,5.7599841,3.11675758,2.57257052,-4.06378122,-5.9490553,1.10922507,-1.09405197,4.23184916,30.94521282,29.94797803,60.89319085
1540,30.81,-1.36635642,2.30918034,0.92717181,0.47855082,0.40365414,-1.16168567,-3.9643926,-0.83879794,6.12309207,-0.37743125,1.6483421,0.13128022,5.80911022,3.03675021,2.33953431,-3.93510319,-5.96950001,1.19318637,-0.95065564,4.16407008,29.7222995,31.17089406,60.89319356
1541,30.83,-1.34585137,2.3200187,1.1236083,0.60520906,0.32399286,-1.17871626,-3.99961603,-0.86416507,6.15540119,-0.37650753,1.58077018,-0.04049468,5.85354781,2.95942518,2.10384213,-3.79564007,-5.98709048,1.2757799,-0.80860457,4.09509076,28.56480119,32.32839509,60.89319628
1542,30.85,-1.3214034,2.33338461,1.32135107,0.73125178,0.24375241,-1.19624814,-4.02237379,-0.88890959,6.18625194,-0.37911162,1.50253313,-0.22137798,5.89325115,2.88499242,1.86623283,-3.64598177,-6.0018521,1.35698273,-0.66774324,4.02501756,27.48980924,33.40338971,60.89319895
1543,30.87,-1.29299313,2.34926244,1.51972484,0.85633955,0.16317796,-1.2142676,-4.03309436,-0.9128942,6.21543289,-0.38541816,1.41382853,-0.41060698,5.92818926,2.81364938,1.62744076,-3.48678107,-6.01380698,1.43677394,-0.52789977,3.9539427,26.51408143,34.37912007,60.8932015
1544,30.89,-1.26061472,2.36762928,1.71805062,0.98008501,0.08250544,-1.23275753,-4.03226724,-0.93591752,6.24273713,-0.39558596,1.31490813,-0.60736274,5.95834578,2.7455799,1.38819772,-3.3187507,-6.02297364,1.51513431,-0.38888922,3.88194594,25.65359817,35.23960567,60.89320385
1545,30.91,-1.22427603,2.388454,1.91563512,1.10204918,0.00196054,-1.25169614,-4.02042417,-0.95771144,6.26796325,-0.40975694,1.20607007,-0.81077418,5.98371903,2.68095297,1.14923584,-3.14266001,-6.02936679,1.59204611,-0.25051686,3.80909645,24.92309061,35.97011529,60.89320591
1546,30.93,-1.18399902,2.41169615,2.11175936,1.22174077,-0.07824195,-1.2710556,-3.99811934,-0.97794144,6.29091621,-0.42805509,1.08765046,-1.01992282,6.00432198,2.61992165,0.91129092,-2.95933123,-6.03299722,1.6674929,-0.1125814,3.73545472,24.33556045,36.55764716,60.89320761
1547,30.95,-1.13982038,2.43730493,2.30566733,1.33861903,-0.15789837,-1.29080077,-3.96590954,-0.99621029,6.31140798,-0.45058562,0.96001453,-1.23384797,6.02018237,2.56262207,0.67510596,-2.76963522,-6.0338716,1.74145939,0.02512172,3.66107445,23.90181466,36.99139422,60.89320888
1548,30.97,-1.0917924,2.46521832,2.49655574,1.45209998,-0.23681607,-1.31088797,-3.92433528,-1.01206523,6.32925807,-0.47743415,0.82354794,-1.45155247,6.03134293,2.50917251,0.44143451,-2.57448673,-6.03199253,1.81393129,0.16279708,3.58600445,23.63004062,37.26316904,60.89320966
1549,30.99,-1.03998393,2.49536224,2.68356595,1.56156626,-0.3148129,-1.33126402,-3.87390396,-1.02500855,6.34429382,-0.50866603,0.67864853,-1.67200886,6.03786157,2.45967253,0.21104349,-2.37483928,-6.02735856,1.88489528,0.30064599,3.51029043,23.52544757,37.36776233,60.8932099
1550,31.01,-0.98448164,2.52765003,2.865779,1.66637977,-0.3917164,-1.35186544,-3.81507608,-1.03451106,6.35635061,-0.54432582,0.52571903,-1.89416594,6.03981168,2.4142023,-0.01528513,-2.17167951,-6.01996424,1.95433892,0.43886319,3.43397673,23.58999858,37.30321099,60.89320957
1551,31.03,-0.92539118,2.56198221,3.04221451,1.76589691,-0.4673628,-1.37261796,-3.7482552,-1.0400279,6.36527185,-0.58443687,0.36516121,-2.11695561,6.03728247,2.37282197,-0.23675405,-1.9660213,-6.00980035,2.02225066,0.57763353,3.35710791,23.82225303,37.07095564,60.89320867
1552,31.05,-0.86283838,2.59824648,3.211834,1.85948508,-0.54159574,-1.39343643,-3.67378233,-1.04101574,6.37090897,-0.62900108,0.19737169,-2.33929989,6.03037923,2.33557118,-0.45255204,-1.75889961,-5.99685408,2.08861985,0.71712868,3.27973015,24.21733346,36.67587376,60.89320722
1553,31.07,-0.79697038,2.63631815,3.37354873,1.94653984,-0.61426506,-1.41422498,-3.59193484,-1.03695038,6.37312122,-0.67799872,0.02273966,-2.5601179,6.01922357,2.30246874,-0.66185737,-1.55136416,-5.98110934,2.15343681,0.85750383,3.20189259,24.76702302,36.12618224,60.89320526
1554,31.09,-0.72795649,2.67606089,3.52623178,2.02650146,-0.68522555,-1.43487759,-3.50292975,-1.02734381,6.37177559,-0.73138848,-0.15835336,-2.77833281,6.00395361,2.27351233,-0.86384311,-1.34447323,-5.96254716,2.21669285,0.99889445,3.12364839,25.45999126,35.43321158,60.89320285
1555,31.11,-0.65598881,2.7173277,3.6687341,2.09887011,-0.75433576,-1.45527897,-3.40693091,-1.01175976,6.36674662,-0.78910763,-0.34553186,-2.9928785,5.98472401,2.24867847,-1.05768443,-1.1392875,-5.94114606,2.27838042,1.14141311,3.04505565,26.28213792,34.61106213,60.89320005
1556,31.13,-0.58128249,2.75996234,3.79990335,2.16321892,-0.82145709,-1.47530574,-3.30405937,-0.98982706,6.35791632,-0.85107224,-0.53842301,-3.20270585,5.96170581,2.22792246,-1.24256739,-0.93686415,-5.91688256,2.33849318,1.28514642,2.96617815,27.21703699,33.67615998,60.89319697
1557,31.15,-0.50407559,2.80380082,3.91860498,2.21920434,-0.88645304,-1.49482785,-3.19440607,-0.96125026,6.3451742,-0.91717766,-0.73665195,-3.40678873,5.93508616,2.21117856,-1.41769906,-0.73825128,-5.88973173,2.39702612,1.4301521,2.88708593,28.24645824,32.64673545,60.89319369
1558,31.17,-0.4246285,2.8486732,4.02374421,2.26657362,-0.94918873,-1.51371014,-3.07804585,-0.92581724,6.32841729,-0.98729895,-0.93983622,-3.60412948,5.90506776,2.19836019,-1.58231842,-0.54448255,-5.85966783,2.4539757,1.57645628,2.80785566,29.35093964,31.54225067,60.89319032
1559,31.19,-0.3432229,2.8944054,4.11428816,2.30516924,-1.00953075,-1.5318141,-2.95505194,-0.88340382,6.30755043,-1.06129158,-1.14757958,-3.79376404,5.87186812,2.18936029,-1.73570764,-0.35657223,-5.82666489,2.50933998,1.724051,2.72857086,30.51038324,30.3828037,60.89318695
1560,31.21,-0.26016037,2.9408212,4.18928713,2.33493059,-1.06734726,-1.54899962,-2.82551007,-0.83397542,6.28248655,-1.1389921,-1.35946592,-3.9747667,5.83571857,2.18405175,-1.87720317,-0.17551042,-5.79069749,2.56311877,1.87289203,2.64932195,31.70464732,29.18853636,60.89318368
1561,31.23,-0.17576045,2.98774409,4.24789433,2.35589304,-1.12250834,-1.5651268,-2.68953151,-0.77758613,6.25314717,-1.22021896,-1.57505345,-4.14625462,5.79686308,2.18228793,-2.00620639,-0.00225853,-5.75174146,2.61531375,2.02289701,2.57020625,32.91411029,27.9790703,60.89318059
1562,31.25,-0.09035846,3.03499924,4.28938348,2.36818475,-1.17488669,-1.58005769,-2.54726462,-0.71437558,6.21946293,-1.30477344,-1.79386959,-4.30739204,5.75555689,2.18390329,-2.12219319,0.16225515,-5.70977467,2.6659286,2.17394392,2.49132771,34.12018503,26.77299272,60.89317775
1563,31.27,-0.0043029,3.08241524,4.31316391,2.37202184,-1.2243584,-1.59365791,-2.39890451,-0.64456386,6.18137428,-1.39244059,-2.0154068,-4.4573944,5.71206487,2.18871409,-2.22472259,0.31713975,-5.66477785,2.71496916,2.32587,2.41279667,35.30576627,25.58740896,60.89317523
1564,31.29,0.08204736,3.12982585,4.31879293,2.36770199,-1.270804,-1.60579828,-2.24470058,-0.56844517,6.13883219,-1.48299031,-2.23911959,-4.59553231,5.66665983,2.19651919,-2.31344382,0.46154604,-5.61673538,2.76244355,2.47847105,2.33472945,36.45559839,24.43757467,60.89317306
1565,31.31,0.16832617,3.17707153,4.30598533,2.35559713,-1.3141096,-1.61635616,-2.08496197,-0.48638025,6.09179892,-1.57617851,-2.46442265,-4.7211355,5.61962066,2.2071009,-2.38810197,0.59467077,-5.56563614,2.80836223,2.63150126,2.25724786,37.55655512,23.33661617,60.89317129
1566,31.33,0.25416332,3.22400087,4.27462007,2.33614543,-1.35416813,-1.62521673,-1.92006091,-0.39878823,6.04024886,-1.67174832,-2.69069038,-4.83359661,5.57123032,2.22022598,-2.44854215,0.71576076,-5.51147437,2.8527382,2.78467337,2.18047865,38.59782706,22.29534285,60.89316991
1567,31.35,0.33918784,3.27047178,4.22474412,2.30984283,-1.39088059,-1.63227405,-1.75043394,-0.30613801,5.9841693,-1.76943137,-2.91725755,-4.93237496,5.52177389,2.23564664,-2.49471203,0.82411719,-5.45425044,2.89558699,2.9376594,2.10455295,39.57101691,21.32215202,60.89316893
1568,31.37,0.42303139,3.31635264,4.15657377,2.27723449,-1.42415737,-1.63743199,-1.57658136,-0.20893942,5.92356123,-1.86894918,-3.14342127,-5.01700019,5.47153642,2.25310171,-2.52666298,0.9190996,-5.39397167,2.93692682,3.09009184,2.02960553,40.47014557,20.42302277,60.89316834
1569,31.39,0.50533165,3.36152312,4.07049336,2.23890613,-1.45391947,-1.64060498,-1.39906488,-0.10773443,5.85844003,-1.9700146,-3.36844401,-5.08707574,5.42080092,2.27231783,-2.5445497,1.0001299,-5.33065313,2.97677863,3.24156522,1.95577414,41.29157571,19.60159241,60.89316812
1570,31.41,0.58573564,3.40587495,3.9670519,2.19547569,-1.48009971,-1.64171849,-1.21850378,-0.0030885,5.78883616,-2.07233331,-3.59155772,-5.14228211,5.36984628,2.29301071,-2.54862861,1.06669615,-5.26431837,3.01516614,3.3916382,1.88319876,42.03386162,18.8593066,60.89316822
1571,31.43,0.66390295,3.44931248,3.84695742,2.14758514,-1.50264383,-1.64070949,-1.03556961,0.10441786,5.71479569,-2.17560539,-3.81196884,-5.18237985,5.31894526,2.31488653,-2.53925501,1.11835605,-5.19500007,3.05211587,3.53983604,1.8120208,42.69753654,18.19563207,60.8931686
1572,31.45,0.73950888,3.49175307,3.71106964,2.09589272,-1.52151148,-1.63752666,-0.85097984,0.21419703,5.63638078,-2.27952697,-4.02886416,-5.20721218,5.26836256,2.33764335,-2.51687914,1.15474014,-5.12274075,3.08765721,3.6856535,1.74238229,43.28484976,17.60831947,60.89316922
1573,31.47,0.81224735,3.53312734,3.5603909,2.04106562,-1.53667703,-1.6321304,-0.66549035,0.32566197,5.55367,-2.38379187,-4.24141737,-5.21670725,5.21835298,2.36097258,-2.48204124,1.17555461,-5.04759329,3.12182235,3.82855806,1.67442506,43.7994673,17.09370273,60.89317003
1574,31.49,0.88183367,3.5733793,3.39605566,1.98377315,-1.54813033,-1.62449283,-0.47988721,0.43823323,5.4667585,-2.48809335,-4.44879617,-5.21087987,5.16915965,2.38456054,-2.43536583,1.18058363,-4.96962149,3.15464633,3.96799355,1.60828985,44.24614995,16.64702102,60.89317097
1575,31.51,0.94800708,3.6124663,3.21931882,1.92468047,-1.55587713,-1.61459748,-0.29497759,0.55134555,5.37575809,-2.59212583,-4.65016997,-5.18983267,5.12101241,2.40809003,-2.37755524,1.16969117,-4.88890045,3.18616698,4.10338399,1.54411547,44.63042267,16.26274932,60.89317199
1576,31.53,1.01053299,3.65035891,3.0315429,1.86444283,-1.55993949,-1.60243904,-0.11158035,0.66445377,5.28079709,-2.69558669,-4.84471787,-5.15375674,5.07412636,2.43124193,-2.30938249,1.14282226,-4.80551696,3.21642489,4.2341378,1.48203789,44.95824879,15.93492426,60.89317305
1577,31.55,1.06920505,3.68704066,2.83418449,1.80370045,-1.56035586,-1.58802282,0.06948402,0.77703813,5.18202011,-2.798178,-5.03163693,-5.10293147,5.02870048,2.45369684,-2.23168373,1.10000357,-4.71956978,3.24546332,4.35965215,1.42218933,45.23572129,15.6574528,60.89317409
1578,31.57,1.12384685,3.7225077,2.62877998,1.74307402,-1.55718105,-1.57136426,0.24740345,0.88860891,5.07958752,-2.89960829,-5.21015062,-5.03772377,4.98491644,2.47513671,-2.14535035,1.04134346,-4.63116977,3.27332814,4.47931753,1.36469738,45.46878224,15.42439284,60.89317508
1579,31.59,1.17431339,3.75676837,2.41693084,1.68316075,-1.55048592,-1.55248824,0.42138469,0.99871034,4.97367492,-2.9995943,-5.37951731,-4.95858643,4.94293765,2.49524647,-2.0513207,0.96703128,-4.54044004,3.3000677,4.59252248,1.30968405,45.66297959,15.2301964,60.89317599
1580,31.61,1.2204922,3.78984268,2.20028857,1.62453107,-1.54035694,-1.53142841,0.59066352,1.10692372,4.86447231,-3.09786266,-5.53903871,-4.86605573,4.90290831,2.51371564,-1.95057177,0.87733605,-4.44751588,3.32573275,4.6986584,1.25726489,45.82326858,15.06990822,60.8931768
1581,31.63,1.26230427,3.82176175,1.98053963,1.56772582,-1.52689548,-1.50822638,0.75451481,1.21286975,4.75218316,-3.19415155,-5.6880681,-4.7607481,4.86495277,2.5302399,-1.84411078,0.77260448,-4.35254471,3.35037627,4.79712443,1.20754805,45.95386281,14.93931468,60.89317749
1582,31.65,1.29970448,3.85256723,1.75939027,1.51325408,-1.51021695,-1.48293096,0.91226235,1.31621014,4.63702328,-3.28821221,-5.82601828,-4.64335599,4.82917502,2.54452262,-1.73296673,0.65325841,-4.25568583,3.37405331,4.88733239,1.16063337,46.05813778,14.83504028,60.89317806
1583,31.67,1.33268194,3.8823106,1.53855163,1.46159137,-1.4904497,-1.45559729,1.06328806,1.4166482,4.51921958,-3.37981048,-5.95236914,-4.51464274,4.79565831,2.55627632,-1.61818216,0.5197917,-4.15711013,3.39682084,4.96871161,1.11661148,46.1385874,14.75459111,60.89317851
1584,31.69,1.36125993,3.91105251,1.31972512,1.41317838,-1.46773381,-1.42628603,1.20704071,1.51392872,4.39900863,-3.46872813,-6.06667465,-4.37543658,4.76446497,2.56522411,-1.50080498,0.37276658,-4.05699972,3.41873754,5.04071381,1.0755629,46.19683166,14.69634718,60.89317884
1585,31.71,1.38549549,3.93886205,1.10458826,1.36841994,-1.44221963,-1.39506257,1.34304374,1.60783691,4.27663514,-3.55476405,-6.16856914,-4.22662371,4.7356364,2.57110098,-1.38188063,0.21280969,-3.95554741,3.4398636,5.10281777,1.03755716,46.23367183,14.65950725,60.89317908
1586,31.73,1.40547891,3.96581607,0.89478105,1.32768437,-1.41406624,-1.36199616,1.47090226,1.69819651,4.15235028,-3.63773541,-6.25777284,-4.06914047,4.70919315,2.57365506,-1.26244443,0.0406077,-3.8529561,3.46026045,5.15453397,1.00265189,46.24918749,14.64399176,60.89317925
1587,31.75,1.42133276,3.99199839,0.691893,1.29130295,-1.38343976,-1.32715925,1.59030877,1.78486702,4.02640991,-3.71747851,-6.33409639,-3.90396472,4.68513525,2.57264878,-1.14351436,-0.14309726,-3.74943815,3.47999059,5.19540897,0.970892,46.24286835,14.65031101,60.89317936
